,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand
5042,12,Brandenburg,LK Dahme-Spreewald,A60-A79,M,1,0,171442,2020-03-19 00:00:00+00:00,12061,2020-03-22
5043,12,Brandenburg,LK Dahme-Spreewald,A60-A79,W,1,0,171443,2020-03-15 00:00:00+00:00,12061,2020-03-22
5044,12,Brandenburg,LK Elbe-Elster,A15-A34,M,1,0,171444,2020-03-09 00:00:00+00:00,12062,2020-03-22
5045,12,Brandenburg,LK Elbe-Elster,A35-A59,M,2,0,171445,2020-03-10 00:00:00+00:00,12062,2020-03-22
5046,12,Brandenburg,LK Elbe-Elster,A35-A59,M,1,0,171446,2020-03-12 00:00:00+00:00,12062,2020-03-22
5047,12,Brandenburg,LK Elbe-Elster,A35-A59,M,1,0,171447,2020-03-18 00:00:00+00:00,12062,2020-03-22
5048,12,Brandenburg,LK Elbe-Elster,A35-A59,W,1,0,171448,2020-03-20 00:00:00+00:00,12062,2020-03-22
5049,12,Brandenburg,LK Elbe-Elster,A60-A79,M,1,0,171449,2020-03-12 00:00:00+00:00,12062,2020-03-22
5050,12,Brandenburg,LK Elbe-Elster,A60-A79,M,1,0,171450,2020-03-17 00:00:00+00:00,12062,2020-03-22
5051,12,Brandenburg,LK Havelland,A15-A34,M,1,0,171451,2020-03-09 00:00:00+00:00,12063,2020-03-22
5052,12,Brandenburg,LK Havelland,A15-A34,W,1,0,171452,2020-03-12 00:00:00+00:00,12063,2020-03-22
5053,12,Brandenburg,LK Havelland,A15-A34,W,1,0,171453,2020-03-13 00:00:00+00:00,12063,2020-03-22
5054,12,Brandenburg,LK Havelland,A35-A59,M,1,0,171454,2020-03-13 00:00:00+00:00,12063,2020-03-22
5055,12,Brandenburg,LK Havelland,A35-A59,M,1,0,171455,2020-03-16 00:00:00+00:00,12063,2020-03-22
5056,12,Brandenburg,LK Havelland,A35-A59,M,1,0,171456,2020-03-20 00:00:00+00:00,12063,2020-03-22
5057,12,Brandenburg,LK Havelland,A35-A59,W,1,0,171457,2020-03-05 00:00:00+00:00,12063,2020-03-22
5058,12,Brandenburg,LK Havelland,A35-A59,W,1,0,171458,2020-03-17 00:00:00+00:00,12063,2020-03-22
5059,12,Brandenburg,LK Havelland,A35-A59,W,1,0,171459,2020-03-20 00:00:00+00:00,12063,2020-03-22
5060,12,Brandenburg,LK Havelland,A60-A79,M,1,0,171460,2020-03-08 00:00:00+00:00,12063,2020-03-22
5061,12,Brandenburg,LK Märkisch-Oderland,A05-A14,W,1,0,171461,2020-03-12 00:00:00+00:00,12064,2020-03-22
5062,12,Brandenburg,LK Märkisch-Oderland,A15-A34,M,1,0,171462,2020-03-10 00:00:00+00:00,12064,2020-03-22
5063,12,Brandenburg,LK Märkisch-Oderland,A15-A34,M,1,0,171463,2020-03-17 00:00:00+00:00,12064,2020-03-22
5064,12,Brandenburg,LK Märkisch-Oderland,A15-A34,W,1,0,171464,2020-03-10 00:00:00+00:00,12064,2020-03-22
5065,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,1,0,171465,2020-03-10 00:00:00+00:00,12064,2020-03-22
5066,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,1,0,171466,2020-03-12 00:00:00+00:00,12064,2020-03-22
5067,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,1,0,171467,2020-03-13 00:00:00+00:00,12064,2020-03-22
5068,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,2,0,171468,2020-03-14 00:00:00+00:00,12064,2020-03-22
5069,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,1,0,171469,2020-03-15 00:00:00+00:00,12064,2020-03-22
5070,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,1,0,171470,2020-03-16 00:00:00+00:00,12064,2020-03-22
5071,12,Brandenburg,LK Märkisch-Oderland,A35-A59,M,3,0,171471,2020-03-17 00:00:00+00:00,12064,2020-03-22
5072,12,Brandenburg,LK Märkisch-Oderland,A35-A59,W,1,0,171472,2020-03-11 00:00:00+00:00,12064,2020-03-22
5073,12,Brandenburg,LK Märkisch-Oderland,A35-A59,W,1,0,171473,2020-03-12 00:00:00+00:00,12064,2020-03-22
5074,12,Brandenburg,LK Märkisch-Oderland,A35-A59,W,1,0,171474,2020-03-13 00:00:00+00:00,12064,2020-03-22
5075,12,Brandenburg,LK Märkisch-Oderland,A35-A59,W,1,0,171475,2020-03-15 00:00:00+00:00,12064,2020-03-22
5076,12,Brandenburg,LK Märkisch-Oderland,A35-A59,W,2,0,171476,2020-03-17 00:00:00+00:00,12064,2020-03-22
5077,12,Brandenburg,LK Märkisch-Oderland,A60-A79,M,2,0,171477,2020-03-13 00:00:00+00:00,12064,2020-03-22
5078,12,Brandenburg,LK Märkisch-Oderland,A60-A79,M,1,0,171478,2020-03-14 00:00:00+00:00,12064,2020-03-22
5079,12,Brandenburg,LK Oberhavel,A05-A14,M,1,0,171479,2020-03-13 00:00:00+00:00,12065,2020-03-22
5080,12,Brandenburg,LK Oberhavel,A15-A34,M,1,0,171480,2020-03-19 00:00:00+00:00,12065,2020-03-22
5081,12,Brandenburg,LK Oberhavel,A15-A34,W,1,0,171481,2020-03-19 00:00:00+00:00,12065,2020-03-22
5082,12,Brandenburg,LK Oberhavel,A15-A34,W,1,0,171482,2020-03-20 00:00:00+00:00,12065,2020-03-22
5083,12,Brandenburg,LK Oberhavel,A35-A59,M,1,0,171483,2020-03-01 00:00:00+00:00,12065,2020-03-22
5084,12,Brandenburg,LK Oberhavel,A35-A59,M,1,0,171484,2020-03-12 00:00:00+00:00,12065,2020-03-22
5085,12,Brandenburg,LK Oberhavel,A35-A59,M,1,0,171485,2020-03-13 00:00:00+00:00,12065,2020-03-22
5086,12,Brandenburg,LK Oberhavel,A35-A59,M,1,0,171486,2020-03-16 00:00:00+00:00,12065,2020-03-22
5087,12,Brandenburg,LK Oberhavel,A35-A59,M,3,0,171487,2020-03-17 00:00:00+00:00,12065,2020-03-22
5088,12,Brandenburg,LK Oberhavel,A35-A59,M,2,0,171488,2020-03-18 00:00:00+00:00,12065,2020-03-22
5089,12,Brandenburg,LK Oberhavel,A35-A59,M,2,0,171489,2020-03-20 00:00:00+00:00,12065,2020-03-22
5090,12,Brandenburg,LK Oberhavel,A35-A59,W,1,0,171490,2020-03-15 00:00:00+00:00,12065,2020-03-22
5091,12,Brandenburg,LK Oberhavel,A35-A59,W,1,0,171491,2020-03-16 00:00:00+00:00,12065,2020-03-22
5092,12,Brandenburg,LK Oberhavel,A35-A59,W,1,0,171492,2020-03-17 00:00:00+00:00,12065,2020-03-22
5093,12,Brandenburg,LK Oberhavel,A35-A59,W,2,0,171493,2020-03-18 00:00:00+00:00,12065,2020-03-22
5094,12,Brandenburg,LK Oberhavel,A35-A59,W,1,0,171494,2020-03-19 00:00:00+00:00,12065,2020-03-22
5095,12,Brandenburg,LK Oberhavel,A35-A59,W,3,0,171495,2020-03-20 00:00:00+00:00,12065,2020-03-22
5096,12,Brandenburg,LK Oberhavel,A60-A79,M,1,0,171496,2020-03-18 00:00:00+00:00,12065,2020-03-22
5097,12,Brandenburg,LK Oberhavel,A60-A79,M,1,0,171497,2020-03-19 00:00:00+00:00,12065,2020-03-22
5098,12,Brandenburg,LK Oberhavel,A60-A79,M,1,0,171498,2020-03-20 00:00:00+00:00,12065,2020-03-22
5099,12,Brandenburg,LK Oberhavel,A60-A79,W,1,0,171499,2020-03-15 00:00:00+00:00,12065,2020-03-22
5100,12,Brandenburg,LK Oberhavel,A60-A79,W,1,0,171500,2020-03-16 00:00:00+00:00,12065,2020-03-22
5101,12,Brandenburg,LK Oberhavel,A60-A79,W,1,0,171501,2020-03-19 00:00:00+00:00,12065,2020-03-22
5102,12,Brandenburg,LK Oberhavel,A60-A79,W,2,0,171502,2020-03-20 00:00:00+00:00,12065,2020-03-22
5103,12,Brandenburg,LK Oberspreewald-Lausitz,A35-A59,M,1,0,171503,2020-03-16 00:00:00+00:00,12066,2020-03-22
5104,12,Brandenburg,LK Oberspreewald-Lausitz,A35-A59,M,1,0,171504,2020-03-17 00:00:00+00:00,12066,2020-03-22
5105,12,Brandenburg,LK Oberspreewald-Lausitz,A35-A59,W,1,0,171505,2020-03-09 00:00:00+00:00,12066,2020-03-22
5106,12,Brandenburg,LK Oberspreewald-Lausitz,A35-A59,W,1,0,171506,2020-03-16 00:00:00+00:00,12066,2020-03-22
5107,12,Brandenburg,LK Oberspreewald-Lausitz,A60-A79,M,1,0,171507,2020-03-10 00:00:00+00:00,12066,2020-03-22
5108,12,Brandenburg,LK Oder-Spree,A05-A14,W,1,0,171508,2020-03-19 00:00:00+00:00,12067,2020-03-22
5109,12,Brandenburg,LK Oder-Spree,A15-A34,M,3,0,171509,2020-03-15 00:00:00+00:00,12067,2020-03-22
5110,12,Brandenburg,LK Oder-Spree,A15-A34,M,1,0,171510,2020-03-17 00:00:00+00:00,12067,2020-03-22
5111,12,Brandenburg,LK Oder-Spree,A15-A34,M,1,0,171511,2020-03-18 00:00:00+00:00,12067,2020-03-22
5112,12,Brandenburg,LK Oder-Spree,A15-A34,M,3,0,171512,2020-03-19 00:00:00+00:00,12067,2020-03-22
5113,12,Brandenburg,LK Oder-Spree,A15-A34,W,1,0,171513,2020-03-11 00:00:00+00:00,12067,2020-03-22
5114,12,Brandenburg,LK Oder-Spree,A15-A34,W,1,0,171514,2020-03-13 00:00:00+00:00,12067,2020-03-22
5115,12,Brandenburg,LK Oder-Spree,A15-A34,W,1,0,171515,2020-03-14 00:00:00+00:00,12067,2020-03-22
5116,12,Brandenburg,LK Oder-Spree,A15-A34,W,2,0,171516,2020-03-15 00:00:00+00:00,12067,2020-03-22
5117,12,Brandenburg,LK Oder-Spree,A35-A59,M,2,0,171517,2020-03-18 00:00:00+00:00,12067,2020-03-22
5118,12,Brandenburg,LK Oder-Spree,A35-A59,M,4,0,171518,2020-03-19 00:00:00+00:00,12067,2020-03-22
5119,12,Brandenburg,LK Oder-Spree,A35-A59,W,1,0,171519,2020-03-10 00:00:00+00:00,12067,2020-03-22
5120,12,Brandenburg,LK Oder-Spree,A35-A59,W,5,0,171520,2020-03-18 00:00:00+00:00,12067,2020-03-22
5121,12,Brandenburg,LK Oder-Spree,A35-A59,W,2,0,171521,2020-03-19 00:00:00+00:00,12067,2020-03-22
5122,12,Brandenburg,LK Oder-Spree,A60-A79,M,1,0,171522,2020-03-17 00:00:00+00:00,12067,2020-03-22
5123,12,Brandenburg,LK Oder-Spree,A60-A79,W,1,0,171523,2020-03-12 00:00:00+00:00,12067,2020-03-22
5124,12,Brandenburg,LK Oder-Spree,A60-A79,W,1,0,171524,2020-03-17 00:00:00+00:00,12067,2020-03-22
5125,12,Brandenburg,LK Oder-Spree,A60-A79,W,1,0,171525,2020-03-18 00:00:00+00:00,12067,2020-03-22
5126,12,Brandenburg,LK Ostprignitz-Ruppin,A35-A59,M,3,0,171526,2020-03-18 00:00:00+00:00,12068,2020-03-22
5127,12,Brandenburg,LK Ostprignitz-Ruppin,A35-A59,M,1,0,171527,2020-03-20 00:00:00+00:00,12068,2020-03-22
5128,12,Brandenburg,LK Ostprignitz-Ruppin,A35-A59,W,1,0,171528,2020-03-18 00:00:00+00:00,12068,2020-03-22
5129,12,Brandenburg,LK Ostprignitz-Ruppin,A60-A79,M,1,0,171529,2020-03-18 00:00:00+00:00,12068,2020-03-22
5130,12,Brandenburg,LK Ostprignitz-Ruppin,A60-A79,W,1,0,171530,2020-03-19 00:00:00+00:00,12068,2020-03-22
5131,12,Brandenburg,LK Potsdam-Mittelmark,A05-A14,W,1,0,171531,2020-03-19 00:00:00+00:00,12069,2020-03-22
5132,12,Brandenburg,LK Potsdam-Mittelmark,A15-A34,M,1,0,171532,2020-03-17 00:00:00+00:00,12069,2020-03-22
5133,12,Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,171533,2020-03-10 00:00:00+00:00,12069,2020-03-22
5134,12,Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,171534,2020-03-15 00:00:00+00:00,12069,2020-03-22
5135,12,Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,171535,2020-03-17 00:00:00+00:00,12069,2020-03-22
5136,12,Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,1,0,171536,2020-03-10 00:00:00+00:00,12069,2020-03-22
5137,12,Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,3,0,171537,2020-03-18 00:00:00+00:00,12069,2020-03-22
5138,12,Brandenburg,LK Potsdam-Mittelmark,A60-A79,M,1,0,171538,2020-03-12 00:00:00+00:00,12069,2020-03-22
5139,12,Brandenburg,LK Potsdam-Mittelmark,A60-A79,M,1,0,171539,2020-03-18 00:00:00+00:00,12069,2020-03-22
5140,12,Brandenburg,LK Potsdam-Mittelmark,A60-A79,W,1,0,171540,2020-03-18 00:00:00+00:00,12069,2020-03-22
5141,12,Brandenburg,LK Spree-Neiße,A15-A34,M,2,0,171541,2020-03-13 00:00:00+00:00,12071,2020-03-22
5142,12,Brandenburg,LK Spree-Neiße,A15-A34,M,1,0,171542,2020-03-17 00:00:00+00:00,12071,2020-03-22
5143,12,Brandenburg,LK Spree-Neiße,A15-A34,M,1,0,171543,2020-03-18 00:00:00+00:00,12071,2020-03-22
5144,12,Brandenburg,LK Spree-Neiße,A15-A34,M,1,0,171544,2020-03-19 00:00:00+00:00,12071,2020-03-22
5145,12,Brandenburg,LK Spree-Neiße,A15-A34,W,1,0,171545,2020-03-13 00:00:00+00:00,12071,2020-03-22
5146,12,Brandenburg,LK Spree-Neiße,A15-A34,W,1,0,171546,2020-03-20 00:00:00+00:00,12071,2020-03-22
5147,12,Brandenburg,LK Spree-Neiße,A35-A59,M,1,0,171547,2020-03-11 00:00:00+00:00,12071,2020-03-22
5148,12,Brandenburg,LK Spree-Neiße,A35-A59,M,2,0,171548,2020-03-14 00:00:00+00:00,12071,2020-03-22
5149,12,Brandenburg,LK Spree-Neiße,A35-A59,M,1,0,171549,2020-03-16 00:00:00+00:00,12071,2020-03-22
5150,12,Brandenburg,LK Spree-Neiße,A35-A59,M,3,0,171550,2020-03-17 00:00:00+00:00,12071,2020-03-22
5151,12,Brandenburg,LK Spree-Neiße,A35-A59,M,1,0,171551,2020-03-19 00:00:00+00:00,12071,2020-03-22
5152,12,Brandenburg,LK Spree-Neiße,A35-A59,W,1,0,171552,2020-03-09 00:00:00+00:00,12071,2020-03-22
5153,12,Brandenburg,LK Spree-Neiße,A35-A59,W,1,0,171553,2020-03-16 00:00:00+00:00,12071,2020-03-22
5154,12,Brandenburg,LK Spree-Neiße,A35-A59,W,3,0,171554,2020-03-17 00:00:00+00:00,12071,2020-03-22
5155,12,Brandenburg,LK Spree-Neiße,A60-A79,M,1,0,171555,2020-03-08 00:00:00+00:00,12071,2020-03-22
5156,12,Brandenburg,LK Spree-Neiße,A60-A79,M,2,0,171556,2020-03-12 00:00:00+00:00,12071,2020-03-22
5157,12,Brandenburg,LK Spree-Neiße,A60-A79,W,1,0,171557,2020-03-15 00:00:00+00:00,12071,2020-03-22
5158,12,Brandenburg,LK Spree-Neiße,A60-A79,W,1,0,171558,2020-03-16 00:00:00+00:00,12071,2020-03-22
5159,12,Brandenburg,LK Teltow-Fläming,A15-A34,M,1,0,171559,2020-03-14 00:00:00+00:00,12072,2020-03-22
5160,12,Brandenburg,LK Teltow-Fläming,A35-A59,M,1,0,171560,2020-03-14 00:00:00+00:00,12072,2020-03-22
5161,12,Brandenburg,LK Teltow-Fläming,A35-A59,M,3,0,171561,2020-03-17 00:00:00+00:00,12072,2020-03-22
5162,12,Brandenburg,LK Teltow-Fläming,A35-A59,M,1,0,171562,2020-03-18 00:00:00+00:00,12072,2020-03-22
5163,12,Brandenburg,LK Teltow-Fläming,A35-A59,W,2,0,171563,2020-03-14 00:00:00+00:00,12072,2020-03-22
5164,12,Brandenburg,LK Teltow-Fläming,A35-A59,W,1,0,171564,2020-03-17 00:00:00+00:00,12072,2020-03-22
5165,12,Brandenburg,LK Teltow-Fläming,A35-A59,W,2,0,171565,2020-03-19 00:00:00+00:00,12072,2020-03-22
5166,12,Brandenburg,LK Teltow-Fläming,A60-A79,M,1,0,171566,2020-03-08 00:00:00+00:00,12072,2020-03-22
5167,12,Brandenburg,LK Teltow-Fläming,A60-A79,W,1,0,171567,2020-03-13 00:00:00+00:00,12072,2020-03-22
5168,12,Brandenburg,LK Uckermark,A35-A59,W,1,0,171568,2020-03-17 00:00:00+00:00,12073,2020-03-22
5169,12,Brandenburg,LK Uckermark,A60-A79,M,1,0,171569,2020-03-18 00:00:00+00:00,12073,2020-03-22
5170,12,Brandenburg,LK Uckermark,A60-A79,W,1,0,171570,2020-03-18 00:00:00+00:00,12073,2020-03-22
5171,12,Brandenburg,LK Uckermark,A80+,M,1,0,171571,2020-03-18 00:00:00+00:00,12073,2020-03-22
5172,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,2,0,171572,2020-03-12 00:00:00+00:00,13003,2020-03-22
5173,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,171573,2020-03-16 00:00:00+00:00,13003,2020-03-22
5174,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,3,0,171574,2020-03-17 00:00:00+00:00,13003,2020-03-22
5175,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,171575,2020-03-18 00:00:00+00:00,13003,2020-03-22
5176,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,171576,2020-03-19 00:00:00+00:00,13003,2020-03-22
5177,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,3,0,171577,2020-03-17 00:00:00+00:00,13003,2020-03-22
5178,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,1,0,171578,2020-03-18 00:00:00+00:00,13003,2020-03-22
5179,13,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,1,0,171579,2020-03-20 00:00:00+00:00,13003,2020-03-22
5180,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,171580,2020-03-11 00:00:00+00:00,13003,2020-03-22
5181,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,171581,2020-03-13 00:00:00+00:00,13003,2020-03-22
5182,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,171582,2020-03-16 00:00:00+00:00,13003,2020-03-22
5183,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,171583,2020-03-17 00:00:00+00:00,13003,2020-03-22
5184,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,2,0,171584,2020-03-18 00:00:00+00:00,13003,2020-03-22
5185,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,W,1,0,171585,2020-03-12 00:00:00+00:00,13003,2020-03-22
5186,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,W,1,0,171586,2020-03-18 00:00:00+00:00,13003,2020-03-22
5187,13,Mecklenburg-Vorpommern,SK Rostock,A35-A59,W,1,0,171587,2020-03-19 00:00:00+00:00,13003,2020-03-22
5188,13,Mecklenburg-Vorpommern,SK Rostock,A60-A79,W,1,0,171588,2020-03-17 00:00:00+00:00,13003,2020-03-22
5189,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,M,1,0,171589,2020-03-12 00:00:00+00:00,13004,2020-03-22
5190,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,M,1,0,171590,2020-03-17 00:00:00+00:00,13004,2020-03-22
5191,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,M,2,0,171591,2020-03-18 00:00:00+00:00,13004,2020-03-22
5192,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,M,3,0,171592,2020-03-19 00:00:00+00:00,13004,2020-03-22
5193,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,M,1,0,171593,2020-03-20 00:00:00+00:00,13004,2020-03-22
5194,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,W,1,0,171594,2020-03-13 00:00:00+00:00,13004,2020-03-22
5195,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,W,1,0,171595,2020-03-16 00:00:00+00:00,13004,2020-03-22
5196,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,W,1,0,171596,2020-03-18 00:00:00+00:00,13004,2020-03-22
5197,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,W,2,0,171597,2020-03-19 00:00:00+00:00,13004,2020-03-22
5198,13,Mecklenburg-Vorpommern,SK Schwerin,A15-A34,W,1,0,171598,2020-03-20 00:00:00+00:00,13004,2020-03-22
5199,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,1,0,171599,2020-03-11 00:00:00+00:00,13004,2020-03-22
5200,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,1,0,171600,2020-03-13 00:00:00+00:00,13004,2020-03-22
5201,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,2,0,171601,2020-03-16 00:00:00+00:00,13004,2020-03-22
5202,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,2,0,171602,2020-03-17 00:00:00+00:00,13004,2020-03-22
5203,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,4,0,171603,2020-03-18 00:00:00+00:00,13004,2020-03-22
5204,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,3,0,171604,2020-03-19 00:00:00+00:00,13004,2020-03-22
5205,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,M,2,0,171605,2020-03-20 00:00:00+00:00,13004,2020-03-22
5206,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,W,1,0,171606,2020-03-17 00:00:00+00:00,13004,2020-03-22
5207,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,W,1,0,171607,2020-03-18 00:00:00+00:00,13004,2020-03-22
5208,13,Mecklenburg-Vorpommern,SK Schwerin,A35-A59,W,1,0,171608,2020-03-19 00:00:00+00:00,13004,2020-03-22
5209,13,Mecklenburg-Vorpommern,SK Schwerin,A60-A79,M,1,0,171609,2020-03-19 00:00:00+00:00,13004,2020-03-22
5210,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A15-A34,M,1,0,171610,2020-03-12 00:00:00+00:00,13071,2020-03-22
5211,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A15-A34,M,1,0,171611,2020-03-17 00:00:00+00:00,13071,2020-03-22
5212,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A15-A34,M,1,0,171612,2020-03-20 00:00:00+00:00,13071,2020-03-22
5213,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A15-A34,W,1,0,171613,2020-03-09 00:00:00+00:00,13071,2020-03-22
5214,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A15-A34,W,1,0,171614,2020-03-16 00:00:00+00:00,13071,2020-03-22
5215,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,M,1,0,171615,2020-03-04 00:00:00+00:00,13071,2020-03-22
5216,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,M,2,0,171616,2020-03-09 00:00:00+00:00,13071,2020-03-22
5217,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,M,1,0,171617,2020-03-11 00:00:00+00:00,13071,2020-03-22
5218,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,M,3,0,171618,2020-03-17 00:00:00+00:00,13071,2020-03-22
5219,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,M,2,0,171619,2020-03-18 00:00:00+00:00,13071,2020-03-22
5220,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,M,1,0,171620,2020-03-19 00:00:00+00:00,13071,2020-03-22
5221,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,W,1,0,171621,2020-03-11 00:00:00+00:00,13071,2020-03-22
5222,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,W,1,0,171622,2020-03-16 00:00:00+00:00,13071,2020-03-22
5223,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,W,3,0,171623,2020-03-18 00:00:00+00:00,13071,2020-03-22
5224,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A35-A59,W,1,0,171624,2020-03-20 00:00:00+00:00,13071,2020-03-22
5225,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A80+,M,1,0,171625,2020-03-18 00:00:00+00:00,13071,2020-03-22
5226,13,Mecklenburg-Vorpommern,LK Mecklenburgische Seenplatte,A80+,W,1,0,171626,2020-03-18 00:00:00+00:00,13071,2020-03-22
5227,13,Mecklenburg-Vorpommern,LK Rostock,A05-A14,M,1,0,171627,2020-03-11 00:00:00+00:00,13072,2020-03-22
5228,13,Mecklenburg-Vorpommern,LK Rostock,A15-A34,M,1,0,171628,2020-03-19 00:00:00+00:00,13072,2020-03-22
5229,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,M,1,0,171629,2020-03-09 00:00:00+00:00,13072,2020-03-22
5230,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,M,1,0,171630,2020-03-11 00:00:00+00:00,13072,2020-03-22
5231,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,M,1,0,171631,2020-03-12 00:00:00+00:00,13072,2020-03-22
5232,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,M,2,0,171632,2020-03-13 00:00:00+00:00,13072,2020-03-22
5233,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,M,1,0,171633,2020-03-17 00:00:00+00:00,13072,2020-03-22
5234,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,W,1,0,171634,2020-03-11 00:00:00+00:00,13072,2020-03-22
5235,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,W,1,0,171635,2020-03-13 00:00:00+00:00,13072,2020-03-22
5236,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,W,1,0,171636,2020-03-14 00:00:00+00:00,13072,2020-03-22
5237,13,Mecklenburg-Vorpommern,LK Rostock,A35-A59,W,1,0,171637,2020-03-20 00:00:00+00:00,13072,2020-03-22
5238,13,Mecklenburg-Vorpommern,LK Rostock,A60-A79,M,1,0,171638,2020-03-08 00:00:00+00:00,13072,2020-03-22
5239,13,Mecklenburg-Vorpommern,LK Rostock,A60-A79,M,2,0,171639,2020-03-18 00:00:00+00:00,13072,2020-03-22
5240,13,Mecklenburg-Vorpommern,LK Rostock,A60-A79,M,1,0,171640,2020-03-19 00:00:00+00:00,13072,2020-03-22
5241,13,Mecklenburg-Vorpommern,LK Rostock,A60-A79,W,1,0,171641,2020-03-08 00:00:00+00:00,13072,2020-03-22
5242,13,Mecklenburg-Vorpommern,LK Vorpommern-Rügen,A15-A34,M,1,0,171642,2020-03-18 00:00:00+00:00,13073,2020-03-22
5243,13,Mecklenburg-Vorpommern,LK Vorpommern-Rügen,A15-A34,M,1,0,171643,2020-03-20 00:00:00+00:00,13073,2020-03-22
5244,13,Mecklenburg-Vorpommern,LK Vorpommern-Rügen,A35-A59,M,1,0,171644,2020-03-04 00:00:00+00:00,13073,2020-03-22
5245,13,Mecklenburg-Vorpommern,LK Vorpommern-Rügen,A35-A59,M,1,0,171645,2020-03-05 00:00:00+00:00,13073,2020-03-22
5246,13,Mecklenburg-Vorpommern,LK Vorpommern-Rügen,A35-A59,M,2,0,171646,2020-03-12 00:00:00+00:00,13073,2020-03-22
